relation,inverseRelation,inverseScore
http://bias.org/vocab/people/person/education./education/education/major_field_of_study,http://bias.org/vocab/education/field_of_study/students_majoring./education/education/student,0.8038462
http://bias.org/vocab/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film,http://bias.org/vocab/film/film/personal_appearances./film/personal_film_appearance/person,0.85263157
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,0.8029197
http://bias.org/vocab/film/film_set_designer/film_sets_designed,http://bias.org/vocab/film/film/film_set_decoration_by,0.8495575
http://bias.org/vocab/architecture/museum/type_of_museum,http://bias.org/vocab/architecture/type_of_museum/museums,0.8333333
http://bias.org/vocab/medicine/disease/symptoms,http://bias.org/vocab/medicine/symptom/symptom_of,0.7894737
http://bias.org/vocab/medicine/disease/notable_people_with_this_condition,http://bias.org/vocab/medicine/notable_person_with_medical_condition/condition,0.8181818
http://bias.org/vocab/award/award_presenting_organization/award_categories_presented,http://bias.org/vocab/award/award_category/presenting_organization,0.8352941
http://bias.org/vocab/base/crime/crime_victim/crime_type,http://bias.org/vocab/base/fight/crime_type/victims_of_this_crime_type,1.0
http://bias.org/vocab/base/americancomedy/celebrity_impressionist/celebrities_impersonated,http://bias.org/vocab/base/americancomedy/impersonated_celebrity/impersonated_by,0.8347107
http://bias.org/vocab/user/alexander/philosophy/philosopher/interests,http://bias.org/vocab/user/alexander/philosophy/subject/philosophers,0.79
http://bias.org/vocab/tv/non_character_role/tv_guest_personal_appearances./tv/tv_guest_personal_appearance/person,http://bias.org/vocab/tv/tv_program_guest/appeared_on./tv/tv_guest_personal_appearance/appearance_type,0.73913044
http://bias.org/vocab/soccer/football_position/players,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/position,0.7183099
http://bias.org/vocab/soccer/football_position/players,http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/position,0.6197183
http://bias.org/vocab/soccer/football_position/players,http://bias.org/vocab/soccer/football_player/current_team./soccer/football_roster_position/position,0.6619718
http://bias.org/vocab/soccer/football_position/players,http://bias.org/vocab/sports/pro_athlete/teams./soccer/football_roster_position/position,0.73239434
http://bias.org/vocab/soccer/football_position/players,http://bias.org/vocab/soccer/football_player/position_s,0.64788735
http://bias.org/vocab/organization/organization/child./organization/organization_relationship/child,http://bias.org/vocab/organization/organization/parent./organization/organization_relationship/parent,0.8062827
http://bias.org/vocab/business/employer/employees./business/employment_tenure/person,http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company,0.80448717
http://bias.org/vocab/location/statistical_region/places_imported_from./location/imports_and_exports/imported_from,http://bias.org/vocab/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,0.7810651
http://bias.org/vocab/military/military_conflict/military_personnel_involved,http://bias.org/vocab/military/military_person/participated_in_conflicts,0.8701299
http://bias.org/vocab/time/event/instance_of_recurring_event,http://bias.org/vocab/time/recurring_event/instances,0.86238533
http://bias.org/vocab/sports/sports_league/teams./sports/sports_league_participation/team,http://bias.org/vocab/sports/sports_team/league./sports/sports_league_participation/league,0.8509317
http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/position,0.7647059
http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/position,0.8235294
http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,0.81764704
http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/team,http://bias.org/vocab/basketball/basketball_team/roster./sports/sports_team_roster/position,0.80588233
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.5912409
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer,http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/program,0.83698297
http://bias.org/vocab/biology/organism_classification/rank,http://bias.org/vocab/biology/organism_classification_rank/organism_classifications,0.8095238
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,0.8235294
http://bias.org/vocab/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics,http://bias.org/vocab/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medalist,0.8684211
http://bias.org/vocab/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics,http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/athlete,0.6315789
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/vocab/base/petbreeds/dog_breed/cities_where_this_dog_is_popular./base/petbreeds/dog_city_relationship/cities,0.8333333
http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,0.8333333
http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/team,http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,0.5833333
http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/team,http://bias.org/vocab/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/player,0.8333333
http://bias.org/vocab/royalty/chivalric_order_member/belongs_to_order./royalty/chivalric_order_membership/order,http://bias.org/vocab/royalty/order_of_chivalry/recipients./royalty/chivalric_order_membership/recipient,0.7173913
http://bias.org/vocab/business/company_type/companies_of_this_type,http://bias.org/vocab/organization/organization/legal_structure,0.9066667
http://bias.org/vocab/organization/organization/parent./organization/organization_relationship/parent,http://bias.org/vocab/organization/organization/child./organization/organization_relationship/child,0.8105263
http://bias.org/vocab/film/film_production_designer/films_production_designed,http://bias.org/vocab/film/film/film_production_design_by,0.80981594
http://bias.org/vocab/military/military_person/participated_in_conflicts,http://bias.org/vocab/military/military_conflict/military_personnel_involved,0.8375
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/position,0.78443116
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/position,0.83233535
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,0.84431136
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/vocab/basketball/basketball_team/roster./sports/sports_team_roster/position,0.8143712
http://bias.org/vocab/award/award_discipline/awards_in_this_discipline,http://bias.org/vocab/award/award_category/disciplines_or_subjects,0.8300971
http://bias.org/vocab/military/military_combatant/force_deployments./military/force_strength/military_conflict,http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants,0.9047619
http://bias.org/vocab/military/military_combatant/force_deployments./military/force_strength/military_conflict,http://bias.org/vocab/military/military_conflict/force_strengths./military/force_strength/combatant,0.9047619
http://bias.org/vocab/military/military_combatant/force_deployments./military/force_strength/military_conflict,http://bias.org/vocab/military/military_conflict/casualties./military/casualties/combatant,0.61904764
http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/player,0.8333333
http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/soccer/football_position/players,0.73333335
http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/position,http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/player,0.78333336
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,0.82666665
http://bias.org/vocab/fictional_universe/fictional_character/powers_or_abilities,http://bias.org/vocab/fictional_universe/character_powers/characters_with_this_ability,0.88235295
http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/athlete,http://bias.org/vocab/people/person/nationality,0.8611111
http://bias.org/vocab/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/athlete,http://bias.org/vocab/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country,0.9166667
