relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01trhmt,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/091xrc,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fjzsy,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05c5z8j,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02ktt7,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dnkmq,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0ny57,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/043g7l,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01ly8d,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02k_px,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02bc74,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/043c4j,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0kctd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02mg7n,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0cbm64,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0m9_5,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fvt2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04gxf,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02825kb,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01rgn3,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mb2b,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03ct7jd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/015pxr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0m68w,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01sxd1,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01csqg,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mhdz,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02wyzmv,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gf14,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03qmj9,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03xl77,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0167km,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/086hg9,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gps0z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/035s95,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/089tm,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0k6bt,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02d44q,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0b_cr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/011kn2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02hvd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bmj62v,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/018y2s,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07k2d,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0345gh,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01rqxn,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01b64v,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bk1p,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vsy3q,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vswwx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05x30m,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fsyx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02jjdr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02p68d,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06cc_1,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03q58q,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/052nd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/063t3j,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0gg7gsl,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bdlj,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07n39,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0k1bs,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03yrkt,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/027ybp,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03np_7,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06__m6,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01ky2h,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02bn75,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/014cw2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01nhgd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01jpyb,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01zcrv,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01k3s2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07vfj,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06z8s_,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02klny,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02h659,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07tjf,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03j_hq,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fp5z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01pdgp,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03xp8d5,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06rkfs,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01dthg,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01hvv0,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01tszq,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05xb7q,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0436f4,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02vnp2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/051pnv,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dl567,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/016_mj,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01314k,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dcdp,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0ggyr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02w9k1c,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0mgkg,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05397h,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/013x0b,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/080lkt7,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/015hr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0g57ws5,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0837ql,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0f04c,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02_n5d,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01m1dzc,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fv_t,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06182p,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07w5rq,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06gh0t,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/011_vz,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fz3b1,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/044k8,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04m_kpx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/047cx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02rn_bj,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/043yj,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0prfz,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0_jws,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02pcq92,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/05q78ky,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01nkxvx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vsn38,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/07l8x,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01x6v6,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0g_gl,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0q_0z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01c22t,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0dpqk,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vg13,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0n6dc,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0564mx,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06kx2,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/025ldg,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01p0vf,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/02tz9z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/033fqh,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0bqyhk,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/04sv4,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/039d4,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fcsd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0hl3d,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/09p35z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03hpr,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/06h2w,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01b7lc,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01vz0g4,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/035qv8,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0221g_,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01ccr8,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0fpjyd,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/022fj_,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03vgp7,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/03_b1g,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/01m24m,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0wq3z,1,1,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/category,http://bias.org/entity/m/0sq2v,1,1,1.0
