relation,option,headEntities,headEntitiesForOption,optionRepresented
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02whj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0r6cx,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wg982,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02ln0f,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ym17,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07vfj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02896,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04bs3j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01yjl,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0234_c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0pc6x,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0191h5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04m2zj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01pbxb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01pgk0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0140t7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/011hq1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0gvbw,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0838y,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02pt27,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0jyb4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03ftmg,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03czz87,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03qbm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01j_5k,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0136pk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07y2s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01w272y,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wg3q,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01b66d,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0174qm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07pzc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0jg77,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01jsn5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09bw4_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03f4xvm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01ldw4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0mnsf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01qygl,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0226k3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01q_wyj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lwyk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03j149k,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0pmp2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0cfgd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09wwlj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/086h6p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07vsl,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03f1d47,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/089tm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ddjy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01x1fq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02pbrn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0150jk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0381pn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03v_5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02swsm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0l8g0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0kvnn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0wq3z,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/014kj2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04bpm6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07bzp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/024tv_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016vn3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06182p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/012mzw,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01whg97,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0m9_5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02301,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04mhbh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0khth,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02_n5d,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0hpt3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0167_s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f14q,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0d05fv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06mxs,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06fq2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vvybv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0134w7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0fsb8,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/029qzx,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/05r5w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lvng,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01r9fv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vzx45,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0bqvs2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04lqvlr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07n3s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/092ggq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0178g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03wjb7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0t_gg,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/014hr0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01w9mnm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02f1c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/018ndc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0r5y9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06wpc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02w4fkq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06q07,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ygbf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0b1zz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01dg3s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/049mr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0p7tb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03f3yfj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01h8rk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01_lh1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/018txg,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/014pg1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lgm5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0zdkh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02bpy_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04cmrt,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/017_hq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03193l,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03hfx6c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0cl8c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/05b5c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01j590z,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016vj5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lwkh,2,2,1.0
